EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
531|999|1|510051034|O|V||-1|||Valid application exist, Attempt remaining||139|
531|999|1|510064523|O|V||-1|||Valid application exist, Attempt remaining||46|
531|999|1|510070368|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510073171|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510075760|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510075968|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510086679|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510089417|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510106054|O|V||-1|||Valid application exist, Attempt remaining||174|
531|999|1|510107327|O|V||-1|||Valid application exist, Attempt remaining||159|
531|999|1|510110965|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510114293|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510116845|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510117338|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510120376|O|V||-1|||Valid application exist, Attempt remaining||23|
531|999|1|510121886|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510144328|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510150146|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510150362|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510152076|O|V||-1|||Valid application exist, Attempt remaining||78|
531|999|1|510154075|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510171588|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510173137|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510177683|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510179028|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510181331|O|V||-1|||Valid application exist, Attempt remaining||174|
531|999|1|510187576|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510208307|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510210046|O|V||-1|||Valid application exist, Attempt remaining||166|
531|999|1|510233711|O|V||-1|||Valid application exist, Attempt remaining||762|
531|999|1|510240332|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510247201|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510252100|O|V||-1|||Valid application exist, Attempt remaining||49|
531|999|1|510279545|O|V||-1|||Valid application exist, Attempt remaining||176|
531|999|1|510284624|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510286117|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510308015|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510332007|O|V||-1|||Valid application exist, Attempt remaining||139|
531|999|1|510338573|O|V||-1|||Valid application exist, Attempt remaining||46|
531|999|1|510344981|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510349881|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510368339|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510368707|O|V||-1|||Valid application exist, Attempt remaining||532|
531|999|1|510380910|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510385871|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510386956|O|V||-1|||Valid application exist, Attempt remaining||174|
531|999|1|510400936|O|V||-1|||Valid application exist, Attempt remaining||76|
531|999|1|510402287|O|V||-1|||Valid application exist, Attempt remaining||159|
531|999|1|510409958|O|V||-1|||Valid application exist, Attempt remaining||1298|
531|999|1|510411940|O|V||-1|||Valid application exist, Attempt remaining||762|
531|999|1|510414493|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510518401|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510519785|O|V||-1|||Valid application exist, Attempt remaining||23|
531|999|1|510529247|O|V||-1|||Valid application exist, Attempt remaining||140|
531|999|1|510550266|O|V||-1|||Valid application exist, Attempt remaining||174|
531|999|1|510566925|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|510620937|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|510620947|O|V||-1|||Valid application exist, Attempt remaining||97|
531|999|1|7184661|O|V||-1|||Valid application exist, Attempt remaining||201|
531|999|1|7186011|O|V||-1|||Valid application exist, Attempt remaining||174|
531|999|1|7290600|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|7368284|O|V||-1|||Valid application exist, Attempt remaining||166|
531|999|1|7463041|O|V||-1|||Valid application exist, Attempt remaining||19|
531|999|1|802645753|NM|V||-1|||Valid application exist, Attempt remaining||0|
531|999|1|802655284|NM|V||-1|||Valid application exist, Attempt remaining||0|
531|999|1|802655435|NM|V||-1|||Valid application exist, Attempt remaining||0|
531|999|1|802668935|NM|V||-1|||Valid application exist, Attempt remaining||0|
531|999|1|802682358|NM|V||-1|||Valid application exist, Attempt remaining||0|
531|999|1|802694807|NM|V||-1|||Valid application exist, Attempt remaining||0|
531|999|1|100025521|O|P||-1|||You have already passed this exam||161|
531|999|1|100041937|O|P||-1|||You have already passed this exam||97|
531|999|1|100052663|O|P||-1|||You have already passed this exam||161|
531|999|1|200011977|A|P||-1|||You have already passed this exam||139|
531|999|1|200016839|O|P||-1|||You have already passed this exam||1139|
531|999|1|200024330|O|P||-1|||You have already passed this exam||140|
531|999|1|200025032|O|P||-1|||You have already passed this exam||140|
531|999|1|200034345|O|P||-1|||You have already passed this exam||174|
531|999|1|200046266|O|P||-1|||You have already passed this exam||49|
531|999|1|300012681|F|P||-1|||You have already passed this exam||147|
531|999|1|400009025|O|P||-1|||You have already passed this exam||139|
531|999|1|400015711|A|P||-1|||You have already passed this exam||159|
531|999|1|400017134|O|P||-1|||You have already passed this exam||46|
531|999|1|400021754|O|P||-1|||You have already passed this exam||49|
531|999|1|400129023|O|P||-1|||You have already passed this exam||139|
531|999|1|400141458|A|P||-1|||You have already passed this exam||159|
531|999|1|4753431|O|P||-1|||You have already passed this exam||140|
531|999|1|500000657|O|P||-1|||You have already passed this exam||1122|
531|999|1|500001352|O|P||-1|||You have already passed this exam||174|
531|999|1|500001942|O|P||-1|||You have already passed this exam||97|
531|999|1|500002976|A|P||-1|||You have already passed this exam||159|
531|999|1|500002992|O|P||-1|||You have already passed this exam||29|
531|999|1|500003233|O|P||-1|||You have already passed this exam||9999|
531|999|1|500004197|O|P||-1|||You have already passed this exam||1298|
531|999|1|500005056|O|P||-1|||You have already passed this exam||762|
531|999|1|500005527|O|P||-1|||You have already passed this exam||1446|
531|999|1|500007764|O|P||-1|||You have already passed this exam||762|
531|999|1|500008299|O|P||-1|||You have already passed this exam||161|
531|999|1|500009441|O|P||-1|||You have already passed this exam||97|
531|999|1|500011409|O|P||-1|||You have already passed this exam||743|
531|999|1|500012586|O|P||-1|||You have already passed this exam||174|
531|999|1|500013104|O|P||-1|||You have already passed this exam||97|
531|999|1|500015161|O|P||-1|||You have already passed this exam||159|
531|999|1|500015330|O|P||-1|||You have already passed this exam||97|
531|999|1|500015656|O|P||-1|||You have already passed this exam||159|
531|999|1|500017587|O|P||-1|||You have already passed this exam||19|
531|999|1|500023657|O|P||-1|||You have already passed this exam||19|
531|999|1|500023749|O|P||-1|||You have already passed this exam||174|
531|999|1|500024669|O|P||-1|||You have already passed this exam||97|
531|999|1|500026603|O|P||-1|||You have already passed this exam||90|
531|999|1|500027115|O|P||-1|||You have already passed this exam||159|
531|999|1|500027492|O|P||-1|||You have already passed this exam||174|
531|999|1|500028213|O|P||-1|||You have already passed this exam||97|
531|999|1|500028334|O|P||-1|||You have already passed this exam||97|
531|999|1|500029909|O|P||-1|||You have already passed this exam||92|
531|999|1|500030038|O|P||-1|||You have already passed this exam||97|
531|999|1|500030098|O|P||-1|||You have already passed this exam||49|
531|999|1|500031486|O|P||-1|||You have already passed this exam||49|
531|999|1|500031800|O|P||-1|||You have already passed this exam||49|
531|999|1|500032150|O|P||-1|||You have already passed this exam||46|
531|999|1|500034184|O|P||-1|||You have already passed this exam||161|
531|999|1|500034642|O|P||-1|||You have already passed this exam||139|
531|999|1|500039017|O|P||-1|||You have already passed this exam||1122|
531|999|1|500039089|O|P||-1|||You have already passed this exam||97|
531|999|1|500039094|O|P||-1|||You have already passed this exam||97|
531|999|1|500040119|O|P||-1|||You have already passed this exam||1446|
531|999|1|500040691|O|P||-1|||You have already passed this exam||97|
531|999|1|500040695|O|P||-1|||You have already passed this exam||174|
531|999|1|500045186|O|P||-1|||You have already passed this exam||159|
531|999|1|500048142|O|P||-1|||You have already passed this exam||159|
531|999|1|500048899|O|P||-1|||You have already passed this exam||1446|
531|999|1|500049946|O|P||-1|||You have already passed this exam||97|
531|999|1|500051754|O|P||-1|||You have already passed this exam||1043|
531|999|1|500052209|O|P||-1|||You have already passed this exam||174|
531|999|1|500053502|O|P||-1|||You have already passed this exam||92|
531|999|1|500056163|O|P||-1|||You have already passed this exam||78|
531|999|1|500057607|O|P||-1|||You have already passed this exam||161|
531|999|1|500060338|O|P||-1|||You have already passed this exam||49|
531|999|1|500061584|O|P||-1|||You have already passed this exam||97|
531|999|1|500062836|O|P||-1|||You have already passed this exam||64|
531|999|1|500072452|O|P||-1|||You have already passed this exam||762|
531|999|1|500073794|O|P||-1|||You have already passed this exam||97|
531|999|1|500076598|O|P||-1|||You have already passed this exam||1043|
531|999|1|500076711|O|P||-1|||You have already passed this exam||90|
531|999|1|500078078|O|P||-1|||You have already passed this exam||159|
531|999|1|500078420|O|P||-1|||You have already passed this exam||762|
531|999|1|500083038|O|P||-1|||You have already passed this exam||151|
531|999|1|500083125|O|P||-1|||You have already passed this exam||90|
531|999|1|500085775|O|P||-1|||You have already passed this exam||159|
531|999|1|500087177|O|P||-1|||You have already passed this exam||64|
531|999|1|500087726|O|P||-1|||You have already passed this exam||19|
531|999|1|500087834|O|P||-1|||You have already passed this exam||97|
531|999|1|500091251|O|P||-1|||You have already passed this exam||147|
531|999|1|500092447|O|P||-1|||You have already passed this exam||97|
531|999|1|500093446|O|P||-1|||You have already passed this exam||19|
531|999|1|500094312|O|P||-1|||You have already passed this exam||1139|
531|999|1|500098928|O|P||-1|||You have already passed this exam||19|
531|999|1|500101417|O|P||-1|||You have already passed this exam||159|
531|999|1|500102262|O|P||-1|||You have already passed this exam||1139|
531|999|1|500103004|O|P||-1|||You have already passed this exam||762|
531|999|1|500104164|O|P||-1|||You have already passed this exam||2746|
531|999|1|500104519|O|P||-1|||You have already passed this exam||97|
531|999|1|500104950|O|P||-1|||You have already passed this exam||19|
531|999|1|500106640|O|P||-1|||You have already passed this exam||140|
531|999|1|500108633|O|P||-1|||You have already passed this exam||76|
531|999|1|500110862|O|P||-1|||You have already passed this exam||76|
531|999|1|500111577|O|P||-1|||You have already passed this exam||23|
531|999|1|500112561|O|P||-1|||You have already passed this exam||23|
531|999|1|500115962|O|P||-1|||You have already passed this exam||97|
531|999|1|500117343|O|P||-1|||You have already passed this exam||139|
531|999|1|500119600|O|P||-1|||You have already passed this exam||90|
531|999|1|500121303|O|P||-1|||You have already passed this exam||76|
531|999|1|500123611|O|P||-1|||You have already passed this exam||174|
531|999|1|500124042|O|P||-1|||You have already passed this exam||49|
531|999|1|500126742|O|P||-1|||You have already passed this exam||49|
531|999|1|500127697|O|P||-1|||You have already passed this exam||1122|
531|999|1|500131570|O|P||-1|||You have already passed this exam||161|
531|999|1|500131802|O|P||-1|||You have already passed this exam||1343|
531|999|1|500131960|O|P||-1|||You have already passed this exam||139|
531|999|1|500131978|O|P||-1|||You have already passed this exam||97|
531|999|1|500132606|O|P||-1|||You have already passed this exam||97|
531|999|1|500137295|O|P||-1|||You have already passed this exam||174|
531|999|1|500137740|O|P||-1|||You have already passed this exam||743|
531|999|1|500138380|O|P||-1|||You have already passed this exam||159|
531|999|1|500141523|O|P||-1|||You have already passed this exam||140|
531|999|1|500144426|O|P||-1|||You have already passed this exam||49|
531|999|1|500145022|O|P||-1|||You have already passed this exam||139|
531|999|1|500145089|O|P||-1|||You have already passed this exam||174|
531|999|1|500145300|O|P||-1|||You have already passed this exam||147|
531|999|1|500150889|O|P||-1|||You have already passed this exam||49|
531|999|1|500152637|O|P||-1|||You have already passed this exam||161|
531|999|1|500163176|O|P||-1|||You have already passed this exam||49|
531|999|1|500163603|O|P||-1|||You have already passed this exam||762|
531|999|1|500164073|O|P||-1|||You have already passed this exam||19|
531|999|1|500165387|O|P||-1|||You have already passed this exam||140|
531|999|1|500166516|O|P||-1|||You have already passed this exam||140|
531|999|1|500167108|O|P||-1|||You have already passed this exam||97|
531|999|1|500167966|O|P||-1|||You have already passed this exam||49|
531|999|1|500169743|O|P||-1|||You have already passed this exam||49|
531|999|1|500172224|O|P||-1|||You have already passed this exam||76|
531|999|1|500174905|O|P||-1|||You have already passed this exam||174|
531|999|1|500175486|O|P||-1|||You have already passed this exam||2656|
531|999|1|500175829|O|P||-1|||You have already passed this exam||1298|
531|999|1|500176936|O|P||-1|||You have already passed this exam||49|
531|999|1|500180324|O|P||-1|||You have already passed this exam||64|
531|999|1|500180842|O|P||-1|||You have already passed this exam||76|
531|999|1|500181127|O|P||-1|||You have already passed this exam||139|
531|999|1|500181709|O|P||-1|||You have already passed this exam||78|
531|999|1|500182872|O|P||-1|||You have already passed this exam||174|
531|999|1|500183206|O|P||-1|||You have already passed this exam||76|
531|999|1|500183251|O|P||-1|||You have already passed this exam||159|
531|999|1|500183502|O|P||-1|||You have already passed this exam||78|
531|999|1|500185383|O|P||-1|||You have already passed this exam||49|
531|999|1|500186906|O|P||-1|||You have already passed this exam||49|
531|999|1|500187008|O|P||-1|||You have already passed this exam||139|
531|999|1|500187542|O|P||-1|||You have already passed this exam||140|
531|999|1|500189782|O|P||-1|||You have already passed this exam||174|
531|999|1|500190441|O|P||-1|||You have already passed this exam||97|
531|999|1|500192977|O|P||-1|||You have already passed this exam||49|
531|999|1|500195063|O|P||-1|||You have already passed this exam||97|
531|999|1|500195911|O|P||-1|||You have already passed this exam||174|
531|999|1|500197545|O|P||-1|||You have already passed this exam||97|
531|999|1|500198941|O|P||-1|||You have already passed this exam||97|
531|999|1|500200590|O|P||-1|||You have already passed this exam||174|
531|999|1|500202194|O|P||-1|||You have already passed this exam||161|
531|999|1|500203188|O|P||-1|||You have already passed this exam||139|
531|999|1|500209227|O|P||-1|||You have already passed this exam||78|
531|999|1|500211249|O|P||-1|||You have already passed this exam||97|
531|999|1|500212123|O|P||-1|||You have already passed this exam||140|
531|999|1|500213867|O|P||-1|||You have already passed this exam||174|
531|999|1|500214230|O|P||-1|||You have already passed this exam||97|
531|999|1|510000566|O|P||-1|||You have already passed this exam||159|
531|999|1|510001277|O|P||-1|||You have already passed this exam||1405|
531|999|1|510003608|O|P||-1|||You have already passed this exam||19|
531|999|1|510013665|O|P||-1|||You have already passed this exam||23|
531|999|1|510015457|O|P||-1|||You have already passed this exam||49|
531|999|1|510016309|O|P||-1|||You have already passed this exam||49|
531|999|1|510016637|O|P||-1|||You have already passed this exam||201|
531|999|1|510018069|O|P||-1|||You have already passed this exam||174|
531|999|1|510018337|O|P||-1|||You have already passed this exam||49|
531|999|1|510018713|O|P||-1|||You have already passed this exam||140|
531|999|1|510020144|O|P||-1|||You have already passed this exam||76|
531|999|1|510026290|O|P||-1|||You have already passed this exam||174|
531|999|1|510029237|O|P||-1|||You have already passed this exam||76|
531|999|1|510029800|O|P||-1|||You have already passed this exam||64|
531|999|1|510030216|O|P||-1|||You have already passed this exam||139|
531|999|1|510032361|O|P||-1|||You have already passed this exam||727|
531|999|1|510032875|O|P||-1|||You have already passed this exam||19|
531|999|1|510034568|O|P||-1|||You have already passed this exam||49|
531|999|1|510036003|O|P||-1|||You have already passed this exam||139|
531|999|1|510036302|O|P||-1|||You have already passed this exam||19|
531|999|1|510036964|O|P||-1|||You have already passed this exam||23|
531|999|1|510038100|O|P||-1|||You have already passed this exam||49|
531|999|1|510038261|O|P||-1|||You have already passed this exam||19|
531|999|1|510038741|O|P||-1|||You have already passed this exam||139|
531|999|1|510039262|O|P||-1|||You have already passed this exam||29|
531|999|1|510041573|O|P||-1|||You have already passed this exam||140|
531|999|1|510042592|O|P||-1|||You have already passed this exam||174|
531|999|1|510044692|O|P||-1|||You have already passed this exam||139|
531|999|1|510045619|O|P||-1|||You have already passed this exam||159|
531|999|1|510046260|O|P||-1|||You have already passed this exam||97|
531|999|1|510046738|O|P||-1|||You have already passed this exam||78|
531|999|1|510047625|O|P||-1|||You have already passed this exam||49|
531|999|1|510050682|O|P||-1|||You have already passed this exam||78|
531|999|1|510051848|O|P||-1|||You have already passed this exam||49|
531|999|1|510053439|O|P||-1|||You have already passed this exam||140|
531|999|1|510053998|O|P||-1|||You have already passed this exam||49|
531|999|1|510054235|O|P||-1|||You have already passed this exam||19|
531|999|1|510054906|O|P||-1|||You have already passed this exam||174|
531|999|1|510055364|O|P||-1|||You have already passed this exam||19|
531|999|1|510056191|O|P||-1|||You have already passed this exam||174|
531|999|1|510056318|O|P||-1|||You have already passed this exam||97|
531|999|1|510058140|O|P||-1|||You have already passed this exam||176|
531|999|1|510059021|O|P||-1|||You have already passed this exam||821|
531|999|1|510059553|O|P||-1|||You have already passed this exam||23|
531|999|1|510060023|O|P||-1|||You have already passed this exam||49|
531|999|1|510060080|O|P||-1|||You have already passed this exam||49|
531|999|1|510064374|O|P||-1|||You have already passed this exam||743|
531|999|1|510065643|O|P||-1|||You have already passed this exam||19|
531|999|1|510065946|O|P||-1|||You have already passed this exam||64|
531|999|1|510066296|O|P||-1|||You have already passed this exam||46|
531|999|1|510067587|O|P||-1|||You have already passed this exam||46|
531|999|1|510067858|O|P||-1|||You have already passed this exam||97|
531|999|1|510068815|O|P||-1|||You have already passed this exam||90|
531|999|1|510069804|O|P||-1|||You have already passed this exam||97|
531|999|1|510070790|O|P||-1|||You have already passed this exam||174|
531|999|1|510073673|O|P||-1|||You have already passed this exam||49|
531|999|1|510074445|O|P||-1|||You have already passed this exam||140|
531|999|1|510076413|O|P||-1|||You have already passed this exam||140|
531|999|1|510079129|O|P||-1|||You have already passed this exam||49|
531|999|1|510082423|O|P||-1|||You have already passed this exam||174|
531|999|1|510083493|O|P||-1|||You have already passed this exam||140|
531|999|1|510085317|O|P||-1|||You have already passed this exam||19|
531|999|1|510085492|O|P||-1|||You have already passed this exam||139|
531|999|1|510087439|O|P||-1|||You have already passed this exam||78|
531|999|1|510089115|O|P||-1|||You have already passed this exam||76|
531|999|1|510089842|O|P||-1|||You have already passed this exam||97|
531|999|1|510091781|O|P||-1|||You have already passed this exam||49|
531|999|1|510092895|O|P||-1|||You have already passed this exam||29|
531|999|1|510096083|O|P||-1|||You have already passed this exam||19|
531|999|1|510098078|O|P||-1|||You have already passed this exam||19|
531|999|1|510099804|O|P||-1|||You have already passed this exam||49|
531|999|1|510101984|O|P||-1|||You have already passed this exam||49|
531|999|1|510104517|O|P||-1|||You have already passed this exam||97|
531|999|1|510104745|O|P||-1|||You have already passed this exam||97|
531|999|1|510105555|O|P||-1|||You have already passed this exam||49|
531|999|1|510106021|O|P||-1|||You have already passed this exam||64|
531|999|1|510107766|O|P||-1|||You have already passed this exam||140|
531|999|1|510108049|O|P||-1|||You have already passed this exam||46|
531|999|1|510110677|O|P||-1|||You have already passed this exam||76|
531|999|1|510110748|O|P||-1|||You have already passed this exam||49|
531|999|1|510111163|O|P||-1|||You have already passed this exam||1519|
531|999|1|510111825|O|P||-1|||You have already passed this exam||46|
531|999|1|510112062|O|P||-1|||You have already passed this exam||46|
531|999|1|510117824|O|P||-1|||You have already passed this exam||49|
531|999|1|510118466|O|P||-1|||You have already passed this exam||159|
531|999|1|510121804|O|P||-1|||You have already passed this exam||78|
531|999|1|510123230|O|P||-1|||You have already passed this exam||19|
531|999|1|510125387|O|P||-1|||You have already passed this exam||97|
531|999|1|510127047|O|P||-1|||You have already passed this exam||10|
531|999|1|510127172|O|P||-1|||You have already passed this exam||174|
531|999|1|510128345|O|P||-1|||You have already passed this exam||140|
531|999|1|510128901|O|P||-1|||You have already passed this exam||29|
531|999|1|510128949|O|P||-1|||You have already passed this exam||49|
531|999|1|510131621|O|P||-1|||You have already passed this exam||19|
531|999|1|510132960|O|P||-1|||You have already passed this exam||23|
531|999|1|510133297|O|P||-1|||You have already passed this exam||64|
531|999|1|510133797|O|P||-1|||You have already passed this exam||19|
531|999|1|510133974|O|P||-1|||You have already passed this exam||78|
531|999|1|510135922|O|P||-1|||You have already passed this exam||174|
531|999|1|510136244|O|P||-1|||You have already passed this exam||97|
531|999|1|510136520|O|P||-1|||You have already passed this exam||159|
531|999|1|510139178|O|P||-1|||You have already passed this exam||140|
531|999|1|510143814|O|P||-1|||You have already passed this exam||140|
531|999|1|510144364|O|P||-1|||You have already passed this exam||1139|
531|999|1|510144654|O|P||-1|||You have already passed this exam||78|
531|999|1|510147100|O|P||-1|||You have already passed this exam||159|
531|999|1|510148096|O|P||-1|||You have already passed this exam||140|
531|999|1|510149941|O|P||-1|||You have already passed this exam||1405|
531|999|1|510150065|O|P||-1|||You have already passed this exam||76|
531|999|1|510150157|O|P||-1|||You have already passed this exam||762|
531|999|1|510153425|O|P||-1|||You have already passed this exam||159|
531|999|1|510154975|O|P||-1|||You have already passed this exam||49|
531|999|1|510158574|O|P||-1|||You have already passed this exam||97|
531|999|1|510159597|O|P||-1|||You have already passed this exam||49|
531|999|1|510160065|O|P||-1|||You have already passed this exam||49|
531|999|1|510165039|O|P||-1|||You have already passed this exam||97|
531|999|1|510165612|O|P||-1|||You have already passed this exam||76|
531|999|1|510166180|O|P||-1|||You have already passed this exam||140|
531|999|1|510167032|O|P||-1|||You have already passed this exam||140|
531|999|1|510167154|O|P||-1|||You have already passed this exam||78|
531|999|1|510167388|O|P||-1|||You have already passed this exam||64|
531|999|1|510167636|O|P||-1|||You have already passed this exam||176|
531|999|1|510167877|O|P||-1|||You have already passed this exam||76|
531|999|1|510168566|O|P||-1|||You have already passed this exam||64|
531|999|1|510170566|O|P||-1|||You have already passed this exam||76|
531|999|1|510173725|O|P||-1|||You have already passed this exam||10|
531|999|1|510173939|O|P||-1|||You have already passed this exam||140|
531|999|1|510174501|O|P||-1|||You have already passed this exam||49|
531|999|1|510175251|O|P||-1|||You have already passed this exam||19|
531|999|1|510177960|O|P||-1|||You have already passed this exam||76|
531|999|1|510178186|O|P||-1|||You have already passed this exam||140|
531|999|1|510179773|O|P||-1|||You have already passed this exam||159|
531|999|1|510179925|O|P||-1|||You have already passed this exam||78|
531|999|1|510182545|O|P||-1|||You have already passed this exam||97|
531|999|1|510184158|O|P||-1|||You have already passed this exam||19|
531|999|1|510185079|O|P||-1|||You have already passed this exam||46|
531|999|1|510185509|O|P||-1|||You have already passed this exam||49|
531|999|1|510188806|O|P||-1|||You have already passed this exam||140|
531|999|1|510192766|O|P||-1|||You have already passed this exam||140|
531|999|1|510197040|O|P||-1|||You have already passed this exam||49|
531|999|1|510197621|O|P||-1|||You have already passed this exam||140|
531|999|1|510198242|O|P||-1|||You have already passed this exam||140|
531|999|1|510199762|O|P||-1|||You have already passed this exam||139|
531|999|1|510199957|O|P||-1|||You have already passed this exam||140|
531|999|1|510200874|O|P||-1|||You have already passed this exam||19|
531|999|1|510201206|O|P||-1|||You have already passed this exam||97|
531|999|1|510201986|O|P||-1|||You have already passed this exam||97|
531|999|1|510203116|O|P||-1|||You have already passed this exam||159|
531|999|1|510205382|O|P||-1|||You have already passed this exam||97|
531|999|1|510205740|O|P||-1|||You have already passed this exam||97|
531|999|1|510209494|O|P||-1|||You have already passed this exam||1128|
531|999|1|510209539|O|P||-1|||You have already passed this exam||92|
531|999|1|510209966|O|P||-1|||You have already passed this exam||139|
531|999|1|510213710|O|P||-1|||You have already passed this exam||64|
531|999|1|510214198|O|P||-1|||You have already passed this exam||49|
531|999|1|510214611|O|P||-1|||You have already passed this exam||19|
531|999|1|510216405|O|P||-1|||You have already passed this exam||46|
531|999|1|510216886|O|P||-1|||You have already passed this exam||97|
531|999|1|510216914|O|P||-1|||You have already passed this exam||97|
