EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
1047|19|1|802661434|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802661447|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802661542|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802669366|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802669401|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802669410|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802669416|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802669782|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802669806|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802670969|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671121|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671274|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671435|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671548|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671710|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671800|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671823|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671872|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671883|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671927|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671939|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802671942|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802682122|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802682295|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802682533|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802682726|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802682811|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802683078|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802683707|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802684197|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802695791|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802695927|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802696023|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802696100|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802696790|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802697144|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802697170|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802697230|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802697878|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802706071|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802706596|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802706606|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802706612|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802711427|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802711642|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802711775|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802711818|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802711892|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802720211|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802723766|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802724900|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802725917|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802726546|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802726555|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802727575|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802727914|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802728229|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802729481|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802729523|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802729578|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802742365|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802742617|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802742627|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802744942|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802745438|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802746723|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802746873|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802760099|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802776618|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802787055|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802788413|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802788950|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802789052|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802789660|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802789909|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802790008|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802792220|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802793665|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802794574|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802795176|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802797016|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802797027|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802801583|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802801622|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802806609|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802815394|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802819044|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802823020|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802830086|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802830129|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802831693|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802838962|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802839629|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802841559|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802841676|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802843573|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802855716|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802857358|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802857360|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802857434|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802857503|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802859165|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802859287|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802860188|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802861824|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802861937|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802861965|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802863386|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802863448|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802867281|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802867978|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802875184|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802876933|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802878357|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802878467|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802878681|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802878727|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802878748|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802880094|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802880123|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802880696|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802883497|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802890582|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802890619|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802890864|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802892331|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802892749|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802893824|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802893868|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802893962|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802894826|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802895320|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802897038|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802897042|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802901136|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802901143|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802906645|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802906748|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802907624|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802907699|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802915851|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802917473|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921334|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921338|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921340|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921349|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921353|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921360|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921403|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921435|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921445|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802921464|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922428|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922429|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922445|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922474|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922480|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922487|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922506|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922538|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922544|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922555|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922559|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922567|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922568|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922584|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922596|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922599|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922608|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922622|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922672|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922798|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922865|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922875|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922879|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922908|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922927|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922928|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922940|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922943|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922970|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922973|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922975|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922979|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922991|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922993|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922996|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802922999|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923002|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923013|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923031|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923038|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923043|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923057|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923967|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923978|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802923989|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924010|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924014|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924015|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924018|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924030|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924036|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924043|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924877|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924915|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924924|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924931|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924950|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924951|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924967|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802924974|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925014|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925807|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925887|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925911|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925914|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925926|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925933|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925950|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925954|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925967|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925975|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925977|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802925989|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926008|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926009|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926094|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926110|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926150|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926158|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926170|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926177|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926183|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926185|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926199|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926202|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926203|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926205|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926211|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926212|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926220|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926221|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926240|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926267|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926271|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926272|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926508|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926512|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926513|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926514|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926530|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926578|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926582|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926642|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926803|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926831|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926859|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926873|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926894|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926898|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926899|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926908|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926910|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926932|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802926938|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927092|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927101|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927103|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927111|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927401|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927407|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927410|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927492|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927497|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927500|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927510|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927515|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927531|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927551|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927555|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927667|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927693|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927703|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927707|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927710|NM|V||-1|||Valid application exist, Attempt remaining||0|
1047|19|1|802927813|NM|V||-1|||Valid application exist, Attempt remaining||0|
